"","diff","response","ppt"
"2746",0,0,3
"2747",0,0,3
"2748",0,1,3
"2749",0,0,3
"2750",0,0,3
"2751",0,0,3
"2752",0,0,3
"2753",0,0,3
"2754",0,1,3
"2755",0,0,3
"2756",0,0,3
"2757",0,1,3
"2758",0,0,3
"2759",0,0,3
"2760",0,0,3
"2761",0,1,3
"2762",0,0,3
"2763",0,0,3
"2764",0,0,3
"2765",0,0,3
"2766",0,0,3
"2767",0,0,3
"2768",0,0,3
"2769",0,0,3
"2770",0,0,3
"2771",0,0,3
"2772",0,0,3
"2773",0,1,3
"2774",0,0,3
"2775",0,0,3
"2776",0,0,3
"2777",0,0,3
"2778",0,0,3
"2779",0,0,3
"2780",0,1,3
"2781",0,1,3
"2782",0,0,3
"2783",0,0,3
"2784",0,0,3
"2785",0,0,3
"2786",0,0,3
"2787",0,0,3
"2788",0,0,3
"2789",0,0,3
"2790",0,0,3
"2791",0,0,3
"2792",0,0,3
"2793",0,0,3
"2794",0,0,3
"2795",0,0,3
"2796",0,0,3
"2797",0,0,3
"2798",0,0,3
"2799",0,0,3
"2800",0,0,3
"2801",10,1,3
"2802",10,1,3
"2803",10,0,3
"2804",10,0,3
"2805",10,1,3
"2806",10,0,3
"2807",10,0,3
"2808",10,0,3
"2809",10,0,3
"2810",10,0,3
"2811",10,0,3
"2812",10,0,3
"2813",10,1,3
"2814",10,0,3
"2815",10,0,3
"2816",10,0,3
"2817",10,0,3
"2818",10,1,3
"2819",10,0,3
"2820",10,1,3
"2821",10,0,3
"2822",10,1,3
"2823",10,0,3
"2824",10,0,3
"2825",10,0,3
"2826",10,0,3
"2827",10,0,3
"2828",10,0,3
"2829",10,0,3
"2830",10,0,3
"2831",10,1,3
"2832",10,0,3
"2833",10,1,3
"2834",10,1,3
"2835",10,0,3
"2836",10,0,3
"2837",10,1,3
"2838",10,0,3
"2839",10,1,3
"2840",10,1,3
"2841",10,0,3
"2842",10,1,3
"2843",10,1,3
"2844",10,0,3
"2845",10,0,3
"2846",10,0,3
"2847",10,1,3
"2848",10,1,3
"2849",10,0,3
"2850",10,1,3
"2851",10,0,3
"2852",10,1,3
"2853",10,0,3
"2854",10,1,3
"2855",10,1,3
"2856",10,1,3
"2857",10,0,3
"2858",10,0,3
"2859",10,0,3
"2860",10,0,3
"2861",10,0,3
"2862",10,0,3
"2863",10,1,3
"2864",10,0,3
"2865",10,1,3
"2866",10,0,3
"2867",10,0,3
"2868",10,1,3
"2869",10,0,3
"2870",10,1,3
"2871",10,0,3
"2872",10,0,3
"2873",10,0,3
"2874",10,1,3
"2875",10,0,3
"2876",10,1,3
"2877",10,0,3
"2878",10,0,3
"2879",10,1,3
"2880",10,0,3
"2881",10,0,3
"2882",10,1,3
"2883",10,1,3
"2884",10,0,3
"2885",10,0,3
"2886",10,1,3
"2887",10,0,3
"2888",10,0,3
"2889",10,1,3
"2890",10,0,3
"2891",10,1,3
"2892",10,1,3
"2893",10,0,3
"2894",10,0,3
"2895",10,1,3
"2896",10,1,3
"2897",10,1,3
"2898",10,1,3
"2899",10,1,3
"2900",10,1,3
"2901",20,0,3
"2902",20,1,3
"2903",20,1,3
"2904",20,1,3
"2905",20,1,3
"2906",20,1,3
"2907",20,1,3
"2908",20,1,3
"2909",20,1,3
"2910",20,1,3
"2911",20,1,3
"2912",20,0,3
"2913",20,1,3
"2914",20,1,3
"2915",20,0,3
"2916",20,1,3
"2917",20,1,3
"2918",20,1,3
"2919",20,1,3
"2920",20,1,3
"2921",20,1,3
"2922",20,1,3
"2923",20,1,3
"2924",20,1,3
"2925",20,0,3
"2926",20,1,3
"2927",20,1,3
"2928",20,1,3
"2929",20,1,3
"2930",20,1,3
"2931",20,1,3
"2932",20,1,3
"2933",20,0,3
"2934",20,1,3
"2935",20,1,3
"2936",20,1,3
"2937",20,0,3
"2938",20,0,3
"2939",20,1,3
"2940",20,0,3
"2941",20,1,3
"2942",20,1,3
"2943",20,0,3
"2944",20,0,3
"2945",20,1,3
"2946",20,0,3
"2947",20,1,3
"2948",20,0,3
"2949",20,1,3
"2950",20,0,3
"2951",20,1,3
"2952",20,1,3
"2953",20,1,3
"2954",20,1,3
"2955",20,1,3
"2956",20,1,3
"2957",20,0,3
"2958",20,1,3
"2959",20,0,3
"2960",20,0,3
"2961",20,1,3
"2962",20,1,3
"2963",20,1,3
"2964",20,1,3
"2965",20,1,3
"2966",20,1,3
"2967",20,0,3
"2968",20,1,3
"2969",20,1,3
"2970",20,1,3
"2971",20,1,3
"2972",20,1,3
"2973",20,1,3
"2974",20,0,3
"2975",20,0,3
"2976",20,1,3
"2977",20,1,3
"2978",20,0,3
"2979",20,1,3
"2980",20,1,3
"2981",20,1,3
"2982",20,1,3
"2983",20,1,3
"2984",20,1,3
"2985",20,1,3
"2986",20,0,3
"2987",20,1,3
"2988",20,1,3
"2989",20,1,3
"2990",20,1,3
"2991",20,1,3
"2992",20,1,3
"2993",20,1,3
"2994",20,0,3
"2995",20,1,3
"2996",20,1,3
"2997",20,1,3
"2998",20,1,3
"2999",20,1,3
"3000",20,1,3
"3001",30,1,3
"3002",30,1,3
"3003",30,1,3
"3004",30,1,3
"3005",30,1,3
"3006",30,1,3
"3007",30,1,3
"3008",30,1,3
"3009",30,1,3
"3010",30,1,3
"3011",30,1,3
"3012",30,1,3
"3013",30,1,3
"3014",30,1,3
"3015",30,1,3
"3016",30,1,3
"3017",30,1,3
"3018",30,1,3
"3019",30,1,3
"3020",30,1,3
"3021",30,1,3
"3022",30,1,3
"3023",30,1,3
"3024",30,1,3
"3025",30,1,3
"3026",30,1,3
"3027",30,1,3
"3028",30,1,3
"3029",30,1,3
"3030",30,1,3
"3031",30,1,3
"3032",30,1,3
"3033",30,1,3
"3034",30,1,3
"3035",30,1,3
"3036",30,1,3
"3037",30,1,3
"3038",30,1,3
"3039",30,1,3
"3040",30,1,3
"3041",30,1,3
"3042",30,1,3
"3043",30,1,3
"3044",30,1,3
"3045",30,1,3
"3046",30,1,3
"3047",30,1,3
"3048",30,1,3
"3049",30,1,3
"3050",30,1,3
"3051",30,1,3
"3052",30,1,3
"3053",30,0,3
"3054",30,1,3
"3055",30,1,3
"3056",30,1,3
"3057",30,1,3
"3058",30,1,3
"3059",30,1,3
"3060",30,1,3
"3061",30,1,3
"3062",30,1,3
"3063",30,1,3
"3064",30,1,3
"3065",30,1,3
"3066",30,1,3
"3067",30,1,3
"3068",30,1,3
"3069",30,1,3
"3070",30,0,3
"3071",30,1,3
"3072",30,1,3
"3073",30,1,3
"3074",30,1,3
"3075",30,1,3
"3076",30,1,3
"3077",30,1,3
"3078",30,0,3
"3079",30,1,3
"3080",30,1,3
"3081",30,1,3
"3082",30,1,3
"3083",30,1,3
"3084",30,1,3
"3085",30,1,3
"3086",30,1,3
"3087",30,1,3
"3088",30,1,3
"3089",30,1,3
"3090",30,1,3
"3091",30,1,3
"3092",30,1,3
"3093",30,1,3
"3094",30,1,3
"3095",30,1,3
"3096",30,1,3
"3097",30,1,3
"3098",30,1,3
"3099",30,1,3
"3100",30,1,3
"3101",40,1,3
"3102",40,1,3
"3103",40,1,3
"3104",40,1,3
"3105",40,1,3
"3106",40,1,3
"3107",40,1,3
"3108",40,1,3
"3109",40,1,3
"3110",40,1,3
"3111",40,1,3
"3112",40,1,3
"3113",40,1,3
"3114",40,1,3
"3115",40,1,3
"3116",40,1,3
"3117",40,1,3
"3118",40,1,3
"3119",40,1,3
"3120",40,1,3
"3121",40,1,3
"3122",40,1,3
"3123",40,1,3
"3124",40,1,3
"3125",40,1,3
"3126",40,1,3
"3127",40,1,3
"3128",40,0,3
"3129",40,1,3
"3130",40,1,3
"3131",40,1,3
"3132",40,1,3
"3133",40,1,3
"3134",40,1,3
"3135",40,1,3
"3136",40,1,3
"3137",40,1,3
"3138",40,1,3
"3139",40,1,3
"3140",40,1,3
"3141",40,1,3
"3142",40,1,3
"3143",40,1,3
"3144",40,1,3
"3145",40,1,3
"3146",40,1,3
"3147",40,1,3
"3148",40,1,3
"3149",40,1,3
"3150",40,1,3
"3151",40,1,3
"3152",40,1,3
"3153",40,1,3
"3154",40,1,3
"3155",40,1,3
"3156",40,1,3
"3157",40,1,3
"3158",40,1,3
"3159",40,1,3
"3160",40,1,3
"3161",40,1,3
"3162",40,1,3
"3163",40,1,3
"3164",40,1,3
"3165",40,0,3
"3166",40,1,3
"3167",40,1,3
"3168",40,1,3
"3169",40,1,3
"3170",40,1,3
"3171",40,1,3
"3172",40,1,3
"3173",40,1,3
"3174",40,1,3
"3175",40,0,3
"3176",40,1,3
"3177",40,0,3
"3178",40,1,3
"3179",40,1,3
"3180",40,1,3
"3181",40,1,3
"3182",40,1,3
"3183",40,1,3
"3184",40,1,3
"3185",40,1,3
"3186",40,1,3
"3187",40,1,3
"3188",40,1,3
"3189",40,1,3
"3190",40,1,3
"3191",40,0,3
"3192",40,1,3
"3193",40,1,3
"3194",40,1,3
"3195",40,1,3
"3196",40,1,3
"3197",40,1,3
"3198",40,1,3
"3199",40,0,3
"3200",40,1,3
"3201",50,1,3
"3202",50,1,3
"3203",50,1,3
"3204",50,1,3
"3205",50,1,3
"3206",50,1,3
"3207",50,1,3
"3208",50,1,3
"3209",50,1,3
"3210",50,1,3
"3211",50,1,3
"3212",50,1,3
"3213",50,1,3
"3214",50,1,3
"3215",50,1,3
"3216",50,1,3
"3217",50,1,3
"3218",50,1,3
"3219",50,1,3
"3220",50,1,3
"3221",50,1,3
"3222",50,1,3
"3223",50,1,3
"3224",50,1,3
"3225",50,1,3
"3226",50,1,3
"3227",50,1,3
"3228",50,1,3
"3229",50,1,3
"3230",50,1,3
"3231",50,1,3
"3232",50,1,3
"3233",50,1,3
"3234",50,1,3
"3235",50,1,3
"3236",50,1,3
"3237",50,1,3
"3238",50,1,3
"3239",50,1,3
"3240",50,1,3
"3241",50,1,3
"3242",50,1,3
"3243",50,1,3
"3244",50,1,3
"3245",50,1,3
"3246",50,1,3
"3247",50,1,3
"3248",50,1,3
"3249",50,1,3
"3250",50,1,3
"3251",50,1,3
"3252",50,1,3
"3253",50,1,3
"3254",50,1,3
"3255",50,1,3
"3256",50,1,3
"3257",50,1,3
"3258",50,1,3
"3259",50,1,3
"3260",50,1,3
"3261",50,1,3
"3262",50,1,3
"3263",50,1,3
"3264",50,1,3
"3265",50,1,3
"3266",50,1,3
"3267",50,1,3
"3268",50,1,3
"3269",50,1,3
"3270",50,1,3
"3271",50,1,3
"3272",50,1,3
"3273",50,1,3
"3274",50,1,3
"3275",50,1,3
"3276",50,1,3
"3277",50,1,3
"3278",50,1,3
"3279",50,1,3
"3280",50,1,3
"3281",50,1,3
"3282",50,1,3
"3283",50,1,3
"3284",50,1,3
"3285",50,1,3
"3286",50,1,3
"3287",50,1,3
"3288",50,1,3
"3289",50,1,3
"3290",50,1,3
"3291",50,1,3
"3292",50,1,3
"3293",50,1,3
"3294",50,1,3
"3295",50,1,3
"3296",50,1,3
"3297",50,1,3
"3298",50,1,3
"3299",50,1,3
"3300",50,1,3
"3301",-50,0,4
"3302",-50,0,4
"3303",-50,0,4
"3304",-50,0,4
"3305",-50,0,4
"3306",-50,0,4
"3307",-50,0,4
"3308",-50,0,4
"3309",-50,0,4
"3310",-50,0,4
"3311",-50,0,4
"3312",-50,0,4
"3313",-50,0,4
"3314",-50,0,4
"3315",-50,0,4
"3316",-50,0,4
"3317",-50,0,4
"3318",-50,0,4
"3319",-50,0,4
"3320",-50,0,4
"3321",-50,0,4
"3322",-50,0,4
"3323",-50,0,4
"3324",-50,0,4
"3325",-50,0,4
"3326",-50,0,4
"3327",-50,0,4
"3328",-50,0,4
"3329",-50,0,4
"3330",-50,0,4
"3331",-50,0,4
"3332",-50,0,4
"3333",-50,0,4
"3334",-50,0,4
"3335",-50,0,4
"3336",-50,0,4
"3337",-50,0,4
"3338",-50,0,4
"3339",-50,0,4
"3340",-50,0,4
"3341",-50,0,4
"3342",-50,0,4
"3343",-50,0,4
"3344",-50,0,4
"3345",-50,0,4
"3346",-50,0,4
"3347",-50,0,4
"3348",-50,0,4
"3349",-50,0,4
"3350",-50,0,4
"3351",-50,0,4
"3352",-50,0,4
"3353",-50,0,4
"3354",-50,0,4
"3355",-50,0,4
"3356",-50,0,4
"3357",-50,0,4
"3358",-50,0,4
"3359",-50,0,4
"3360",-50,0,4
"3361",-50,0,4
"3362",-50,0,4
"3363",-50,0,4
"3364",-50,0,4
"3365",-50,0,4
"3366",-50,0,4
"3367",-50,0,4
"3368",-50,0,4
"3369",-50,0,4
"3370",-50,0,4
"3371",-50,0,4
"3372",-50,0,4
"3373",-50,0,4
"3374",-50,0,4
"3375",-50,0,4
"3376",-50,0,4
"3377",-50,0,4
"3378",-50,0,4
"3379",-50,0,4
"3380",-50,0,4
"3381",-50,0,4
"3382",-50,0,4
"3383",-50,0,4
"3384",-50,0,4
"3385",-50,0,4
"3386",-50,0,4
"3387",-50,0,4
"3388",-50,0,4
"3389",-50,0,4
"3390",-50,0,4
"3391",-50,0,4
"3392",-50,0,4
"3393",-50,0,4
"3394",-50,0,4
"3395",-50,0,4
"3396",-50,0,4
"3397",-50,0,4
"3398",-50,0,4
"3399",-50,0,4
"3400",-50,0,4
"3401",-40,0,4
"3402",-40,0,4
"3403",-40,0,4
"3404",-40,0,4
"3405",-40,0,4
"3406",-40,1,4
"3407",-40,0,4
"3408",-40,0,4
"3409",-40,0,4
"3410",-40,0,4
"3411",-40,0,4
"3412",-40,0,4
"3413",-40,0,4
"3414",-40,0,4
"3415",-40,0,4
"3416",-40,0,4
"3417",-40,0,4
"3418",-40,0,4
"3419",-40,1,4
"3420",-40,0,4
"3421",-40,1,4
"3422",-40,0,4
"3423",-40,0,4
"3424",-40,0,4
"3425",-40,0,4
"3426",-40,1,4
"3427",-40,0,4
"3428",-40,0,4
"3429",-40,0,4
"3430",-40,0,4
"3431",-40,0,4
"3432",-40,0,4
"3433",-40,0,4
"3434",-40,0,4
"3435",-40,0,4
"3436",-40,0,4
"3437",-40,0,4
"3438",-40,0,4
"3439",-40,0,4
"3440",-40,0,4
"3441",-40,0,4
"3442",-40,0,4
"3443",-40,0,4
"3444",-40,0,4
"3445",-40,0,4
"3446",-40,0,4
"3447",-40,0,4
"3448",-40,0,4
"3449",-40,0,4
"3450",-40,0,4
"3451",-40,0,4
"3452",-40,0,4
"3453",-40,0,4
"3454",-40,0,4
"3455",-40,0,4
"3456",-40,0,4
"3457",-40,0,4
"3458",-40,0,4
"3459",-40,0,4
"3460",-40,0,4
"3461",-40,0,4
"3462",-40,0,4
"3463",-40,0,4
"3464",-40,0,4
"3465",-40,0,4
"3466",-40,0,4
"3467",-40,0,4
"3468",-40,0,4
"3469",-40,0,4
"3470",-40,1,4
"3471",-40,0,4
"3472",-40,0,4
"3473",-40,0,4
"3474",-40,0,4
"3475",-40,0,4
"3476",-40,0,4
"3477",-40,0,4
"3478",-40,0,4
"3479",-40,0,4
"3480",-40,0,4
"3481",-40,0,4
"3482",-40,0,4
"3483",-40,0,4
"3484",-40,1,4
"3485",-40,1,4
"3486",-40,0,4
"3487",-40,0,4
"3488",-40,0,4
"3489",-40,0,4
"3490",-40,0,4
"3491",-40,0,4
"3492",-40,1,4
"3493",-40,0,4
"3494",-40,0,4
"3495",-40,0,4
"3496",-40,0,4
"3497",-40,0,4
"3498",-40,0,4
"3499",-40,0,4
"3500",-40,0,4
"3501",-30,1,4
"3502",-30,0,4
"3503",-30,0,4
"3504",-30,0,4
"3505",-30,0,4
"3506",-30,0,4
"3507",-30,0,4
"3508",-30,0,4
"3509",-30,0,4
"3510",-30,0,4
"3511",-30,0,4
"3512",-30,0,4
"3513",-30,0,4
"3514",-30,0,4
"3515",-30,0,4
"3516",-30,0,4
"3517",-30,0,4
"3518",-30,0,4
"3519",-30,0,4
"3520",-30,0,4
"3521",-30,1,4
"3522",-30,0,4
"3523",-30,0,4
"3524",-30,0,4
"3525",-30,0,4
"3526",-30,0,4
"3527",-30,0,4
"3528",-30,0,4
"3529",-30,0,4
"3530",-30,0,4
"3531",-30,0,4
"3532",-30,0,4
"3533",-30,0,4
"3534",-30,0,4
"3535",-30,0,4
"3536",-30,0,4
"3537",-30,0,4
"3538",-30,0,4
"3539",-30,0,4
"3540",-30,0,4
"3541",-30,0,4
"3542",-30,0,4
"3543",-30,0,4
"3544",-30,1,4
"3545",-30,0,4
"3546",-30,0,4
"3547",-30,0,4
"3548",-30,0,4
"3549",-30,0,4
"3550",-30,0,4
"3551",-30,1,4
"3552",-30,0,4
"3553",-30,0,4
"3554",-30,0,4
"3555",-30,0,4
"3556",-30,0,4
"3557",-30,1,4
"3558",-30,0,4
"3559",-30,0,4
"3560",-30,0,4
"3561",-30,0,4
"3562",-30,0,4
"3563",-30,0,4
"3564",-30,0,4
"3565",-30,0,4
"3566",-30,0,4
"3567",-30,0,4
"3568",-30,0,4
"3569",-30,0,4
"3570",-30,0,4
"3571",-30,0,4
"3572",-30,1,4
"3573",-30,0,4
"3574",-30,0,4
"3575",-30,0,4
"3576",-30,0,4
"3577",-30,0,4
"3578",-30,0,4
"3579",-30,0,4
"3580",-30,0,4
"3581",-30,0,4
"3582",-30,0,4
"3583",-30,0,4
"3584",-30,1,4
"3585",-30,0,4
"3586",-30,0,4
"3587",-30,0,4
"3588",-30,0,4
"3589",-30,0,4
"3590",-30,0,4
"3591",-30,0,4
"3592",-30,0,4
"3593",-30,0,4
"3594",-30,1,4
"3595",-30,0,4
"3596",-30,0,4
"3597",-30,0,4
"3598",-30,0,4
"3599",-30,0,4
"3600",-30,0,4
"3601",-20,0,4
"3602",-20,0,4
"3603",-20,0,4
"3604",-20,0,4
"3605",-20,1,4
"3606",-20,0,4
"3607",-20,0,4
"3608",-20,0,4
"3609",-20,0,4
"3610",-20,0,4
"3611",-20,0,4
"3612",-20,0,4
"3613",-20,0,4
"3614",-20,0,4
"3615",-20,0,4
"3616",-20,0,4
"3617",-20,0,4
"3618",-20,0,4
"3619",-20,0,4
"3620",-20,0,4
"3621",-20,0,4
"3622",-20,0,4
"3623",-20,0,4
"3624",-20,0,4
"3625",-20,0,4
"3626",-20,0,4
"3627",-20,0,4
"3628",-20,0,4
"3629",-20,0,4
"3630",-20,0,4
"3631",-20,0,4
"3632",-20,0,4
"3633",-20,0,4
"3634",-20,0,4
"3635",-20,0,4
"3636",-20,1,4
"3637",-20,0,4
"3638",-20,0,4
"3639",-20,0,4
"3640",-20,0,4
"3641",-20,0,4
"3642",-20,0,4
"3643",-20,0,4
"3644",-20,0,4
"3645",-20,0,4
"3646",-20,0,4
"3647",-20,0,4
"3648",-20,0,4
"3649",-20,1,4
"3650",-20,0,4
"3651",-20,1,4
"3652",-20,0,4
"3653",-20,0,4
"3654",-20,0,4
"3655",-20,0,4
"3656",-20,0,4
"3657",-20,0,4
"3658",-20,0,4
"3659",-20,0,4
"3660",-20,0,4
"3661",-20,0,4
"3662",-20,0,4
"3663",-20,0,4
"3664",-20,0,4
"3665",-20,0,4
"3666",-20,0,4
"3667",-20,0,4
"3668",-20,0,4
"3669",-20,0,4
"3670",-20,0,4
"3671",-20,0,4
"3672",-20,0,4
"3673",-20,0,4
"3674",-20,0,4
"3675",-20,0,4
"3676",-20,0,4
"3677",-20,0,4
"3678",-20,0,4
"3679",-20,0,4
"3680",-20,0,4
"3681",-20,0,4
"3682",-20,0,4
"3683",-20,0,4
"3684",-20,0,4
"3685",-20,0,4
"3686",-20,0,4
"3687",-20,0,4
"3688",-20,0,4
"3689",-20,0,4
"3690",-20,0,4
"3691",-20,0,4
"3692",-20,0,4
"3693",-20,0,4
"3694",-20,0,4
"3695",-20,0,4
"3696",-20,0,4
"3697",-20,0,4
"3698",-20,1,4
"3699",-20,0,4
"3700",-20,0,4
"3701",-10,0,4
"3702",-10,1,4
"3703",-10,0,4
"3704",-10,0,4
"3705",-10,0,4
"3706",-10,0,4
"3707",-10,0,4
"3708",-10,0,4
"3709",-10,0,4
"3710",-10,0,4
"3711",-10,0,4
"3712",-10,0,4
"3713",-10,0,4
"3714",-10,0,4
"3715",-10,0,4
"3716",-10,0,4
"3717",-10,0,4
"3718",-10,0,4
"3719",-10,1,4
"3720",-10,0,4
"3721",-10,0,4
"3722",-10,0,4
"3723",-10,0,4
"3724",-10,0,4
"3725",-10,0,4
"3726",-10,0,4
"3727",-10,0,4
"3728",-10,0,4
"3729",-10,0,4
"3730",-10,0,4
"3731",-10,0,4
"3732",-10,0,4
"3733",-10,0,4
"3734",-10,0,4
"3735",-10,0,4
"3736",-10,0,4
"3737",-10,0,4
"3738",-10,0,4
"3739",-10,0,4
"3740",-10,0,4
"3741",-10,0,4
"3742",-10,0,4
"3743",-10,0,4
"3744",-10,0,4
"3745",-10,0,4
"3746",-10,0,4
"3747",-10,0,4
"3748",-10,0,4
"3749",-10,0,4
"3750",-10,0,4
"3751",-10,0,4
"3752",-10,0,4
"3753",-10,0,4
"3754",-10,0,4
"3755",-10,1,4
"3756",-10,1,4
"3757",-10,0,4
"3758",-10,0,4
"3759",-10,0,4
"3760",-10,1,4
"3761",-10,0,4
"3762",-10,0,4
"3763",-10,1,4
"3764",-10,1,4
"3765",-10,1,4
"3766",-10,0,4
"3767",-10,1,4
"3768",-10,0,4
"3769",-10,0,4
"3770",-10,0,4
"3771",-10,0,4
"3772",-10,0,4
"3773",-10,0,4
"3774",-10,0,4
"3775",-10,0,4
"3776",-10,0,4
"3777",-10,0,4
"3778",-10,0,4
"3779",-10,0,4
"3780",-10,0,4
"3781",-10,0,4
"3782",-10,0,4
"3783",-10,0,4
"3784",-10,0,4
"3785",-10,0,4
"3786",-10,0,4
"3787",-10,0,4
"3788",-10,0,4
"3789",-10,0,4
"3790",-10,0,4
"3791",-10,0,4
"3792",-10,0,4
"3793",-10,0,4
"3794",-10,0,4
"3795",-10,0,4
"3796",-10,0,4
"3797",-10,0,4
"3798",-10,0,4
"3799",-10,0,4
"3800",-10,0,4
"3801",0,0,4
"3802",0,1,4
"3803",0,0,4
"3804",0,0,4
"3805",0,0,4
"3806",0,0,4
"3807",0,0,4
"3808",0,0,4
"3809",0,0,4
"3810",0,0,4
"3811",0,0,4
"3812",0,0,4
"3813",0,0,4
"3814",0,0,4
"3815",0,0,4
"3816",0,0,4
"3817",0,0,4
"3818",0,0,4
"3819",0,0,4
"3820",0,0,4
"3821",0,0,4
"3822",0,0,4
"3823",0,1,4
"3824",0,0,4
"3825",0,0,4
"3826",0,0,4
"3827",0,0,4
"3828",0,0,4
"3829",0,0,4
"3830",0,0,4
"3831",0,0,4
"3832",0,0,4
"3833",0,0,4
"3834",0,0,4
"3835",0,0,4
"3836",0,0,4
"3837",0,0,4
"3838",0,0,4
"3839",0,0,4
"3840",0,1,4
"3841",0,0,4
"3842",0,0,4
"3843",0,0,4
"3844",0,1,4
"3845",0,0,4
"3846",0,0,4
"3847",0,0,4
"3848",0,0,4
"3849",0,1,4
"3850",0,0,4
"3851",0,0,4
"3852",0,0,4
"3853",0,1,4
"3854",0,0,4
"3855",0,0,4
"3856",0,0,4
"3857",0,0,4
"3858",0,0,4
"3859",0,0,4
"3860",0,0,4
"3861",0,0,4
"3862",0,0,4
"3863",0,0,4
"3864",0,0,4
"3865",0,0,4
"3866",0,0,4
"3867",0,0,4
"3868",0,0,4
"3869",0,0,4
"3870",0,0,4
"3871",0,0,4
"3872",0,0,4
"3873",0,0,4
"3874",0,0,4
"3875",0,1,4
"3876",0,0,4
"3877",0,0,4
"3878",0,0,4
"3879",0,0,4
"3880",0,0,4
"3881",0,1,4
"3882",0,0,4
"3883",0,0,4
"3884",0,0,4
"3885",0,0,4
"3886",0,0,4
"3887",0,0,4
"3888",0,0,4
"3889",0,0,4
"3890",0,0,4
"3891",0,0,4
"3892",0,0,4
"3893",0,0,4
"3894",0,0,4
"3895",0,0,4
"3896",0,0,4
"3897",0,0,4
"3898",0,0,4
"3899",0,0,4
"3900",0,0,4
"3901",10,1,4
"3902",10,0,4
"3903",10,0,4
"3904",10,1,4
"3905",10,1,4
"3906",10,1,4
"3907",10,0,4
"3908",10,0,4
"3909",10,0,4
"3910",10,0,4
"3911",10,1,4
"3912",10,0,4
"3913",10,1,4
"3914",10,0,4
"3915",10,1,4
"3916",10,0,4
"3917",10,0,4
"3918",10,1,4
"3919",10,0,4
"3920",10,1,4
"3921",10,0,4
"3922",10,0,4
"3923",10,0,4
"3924",10,0,4
"3925",10,0,4
"3926",10,1,4
"3927",10,1,4
"3928",10,1,4
"3929",10,0,4
"3930",10,0,4
"3931",10,1,4
"3932",10,1,4
"3933",10,0,4
"3934",10,1,4
"3935",10,0,4
"3936",10,1,4
"3937",10,0,4
"3938",10,0,4
"3939",10,1,4
"3940",10,0,4
"3941",10,1,4
"3942",10,1,4
"3943",10,0,4
"3944",10,0,4
"3945",10,1,4
"3946",10,0,4
"3947",10,0,4
"3948",10,0,4
"3949",10,0,4
"3950",10,0,4
"3951",10,0,4
"3952",10,0,4
"3953",10,1,4
"3954",10,0,4
"3955",10,0,4
"3956",10,0,4
"3957",10,0,4
"3958",10,0,4
"3959",10,0,4
"3960",10,0,4
"3961",10,0,4
"3962",10,1,4
"3963",10,1,4
"3964",10,1,4
"3965",10,1,4
"3966",10,0,4
"3967",10,1,4
"3968",10,0,4
"3969",10,1,4
"3970",10,0,4
"3971",10,1,4
"3972",10,1,4
"3973",10,1,4
"3974",10,0,4
"3975",10,0,4
"3976",10,0,4
"3977",10,1,4
"3978",10,0,4
"3979",10,0,4
"3980",10,1,4
"3981",10,1,4
"3982",10,0,4
"3983",10,1,4
"3984",10,0,4
"3985",10,0,4
"3986",10,0,4
"3987",10,1,4
"3988",10,1,4
"3989",10,0,4
"3990",10,1,4
"3991",10,1,4
"3992",10,1,4
"3993",10,1,4
"3994",10,0,4
"3995",10,1,4
"3996",10,0,4
"3997",10,0,4
"3998",10,0,4
"3999",10,1,4
"4000",10,1,4
"4001",20,1,4
"4002",20,0,4
"4003",20,1,4
"4004",20,1,4
"4005",20,1,4
"4006",20,0,4
"4007",20,1,4
"4008",20,1,4
"4009",20,1,4
"4010",20,1,4
"4011",20,1,4
"4012",20,1,4
"4013",20,1,4
"4014",20,0,4
"4015",20,1,4
"4016",20,0,4
"4017",20,1,4
"4018",20,1,4
"4019",20,1,4
"4020",20,1,4
"4021",20,1,4
"4022",20,1,4
"4023",20,1,4
"4024",20,1,4
"4025",20,1,4
"4026",20,0,4
"4027",20,1,4
"4028",20,0,4
"4029",20,1,4
"4030",20,1,4
"4031",20,1,4
"4032",20,1,4
"4033",20,1,4
"4034",20,1,4
"4035",20,1,4
"4036",20,1,4
"4037",20,1,4
"4038",20,0,4
"4039",20,1,4
"4040",20,1,4
"4041",20,1,4
"4042",20,1,4
"4043",20,1,4
"4044",20,1,4
"4045",20,1,4
"4046",20,1,4
"4047",20,1,4
"4048",20,1,4
"4049",20,1,4
"4050",20,1,4
"4051",20,0,4
"4052",20,1,4
"4053",20,1,4
"4054",20,0,4
"4055",20,1,4
"4056",20,1,4
"4057",20,1,4
"4058",20,1,4
"4059",20,1,4
"4060",20,0,4
"4061",20,1,4
"4062",20,1,4
"4063",20,1,4
"4064",20,1,4
"4065",20,1,4
"4066",20,0,4
"4067",20,1,4
"4068",20,1,4
"4069",20,1,4
"4070",20,1,4
"4071",20,0,4
"4072",20,1,4
"4073",20,1,4
"4074",20,1,4
"4075",20,0,4
"4076",20,1,4
"4077",20,1,4
"4078",20,1,4
"4079",20,1,4
"4080",20,1,4
"4081",20,1,4
"4082",20,1,4
"4083",20,0,4
"4084",20,0,4
"4085",20,0,4
"4086",20,1,4
"4087",20,1,4
"4088",20,0,4
"4089",20,1,4
"4090",20,0,4
"4091",20,1,4
"4092",20,1,4
"4093",20,1,4
